"","bin_000-contigs_B1","bin_000-contigs_B3","bin_000-contigs_B4","bin_000-contigs_E1","bin_000-contigs_E2","bin_000-contigs_E3"
"scaffold_772_partial_45955_67969_7",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_8",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_9",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_10",0,0,1,0,0,0
"scaffold_772_partial_45955_67969_11",0,0,2,0,0,0
"scaffold_772_partial_45955_67969_12",0,1,0,0,0,0
"scaffold_772_partial_45955_67969_13",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_14",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_15",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_16",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_17",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_18",0,0,0,0,0,0
"scaffold_772_partial_45955_67969_19",0,0,2,0,0,0
"scaffold_772_partial_45955_67969_20",0,0,0,0,0,0
"scaffold_83918_1",0,0,0,0,0,0
"scaffold_83918_2",0,0,0,0,0,0
"scaffold_83918_3",0,0,0,0,0,0
"scaffold_68769_1",0,0,0,0,0,0
"scaffold_68769_2",0,0,0,0,0,0
"scaffold_86482_1",0,0,0,0,0,0
"scaffold_53917_1",0,0,0,0,0,0
"scaffold_4669_1",0,0,0,0,0,0
"scaffold_4669_2",0,0,0,0,0,0
"scaffold_4669_3",0,0,0,0,0,0
"scaffold_4669_4",0,0,0,0,0,0
"scaffold_4669_5",0,0,0,0,0,0
"scaffold_4669_6",0,0,0,0,0,0
"scaffold_4669_7",0,0,0,0,0,0
"scaffold_4669_8",0,0,0,0,0,0
"scaffold_4669_9",0,0,1,0,2,0
"scaffold_4669_10",0,0,0,0,0,0
"scaffold_4669_11",0,0,0,0,0,0
"scaffold_4669_12",0,0,1,0,0,3
"scaffold_4669_13",0,0,0,0,0,0
"scaffold_4669_14",0,0,0,0,0,0
"scaffold_4669_15",0,0,0,0,0,0
"scaffold_4669_16",0,0,0,0,0,0
"scaffold_4669_17",0,0,1,0,0,0
"scaffold_80919_1",0,0,0,0,0,0
"scaffold_80919_2",0,0,0,0,0,0
"scaffold_36288_1",0,0,0,0,0,0
"scaffold_36288_2",0,0,0,0,0,0
"scaffold_36288_3",0,0,0,0,0,0
"scaffold_74159_1",0,0,0,0,0,0
"scaffold_74159_2",0,0,0,0,0,0
"scaffold_52932_1",0,0,0,0,0,0
"scaffold_43576_1",0,0,0,0,0,0
"scaffold_43576_2",0,0,0,0,0,0
"scaffold_43576_3",0,0,0,0,0,0
"scaffold_12900_1",0,0,0,0,0,0
"scaffold_12900_2",0,0,0,0,0,0
"scaffold_12900_3",0,0,0,0,0,0
"scaffold_12900_4",0,0,0,0,0,0
"scaffold_12900_5",0,0,0,0,0,0
"scaffold_14578_1",0,0,0,0,0,0
"scaffold_14578_2",0,0,0,0,0,0
"scaffold_14578_3",0,0,0,0,0,0
"scaffold_14578_4",0,0,0,0,0,0
"scaffold_14578_5",0,0,0,0,0,0
"scaffold_14578_6",0,0,0,0,0,0
"scaffold_882_partial_0_20112_1",0,0,0,0,0,0
"scaffold_882_partial_0_20112_2",0,0,0,0,0,0
"scaffold_882_partial_0_20112_3",0,0,0,0,0,0
"scaffold_882_partial_0_20112_4",0,0,0,0,0,0
"scaffold_882_partial_0_20112_5",0,0,4,0,0,0
"scaffold_882_partial_0_20112_6",0,0,0,0,0,0
"scaffold_882_partial_0_20112_7",0,0,0,0,0,0
"scaffold_882_partial_0_20112_8",0,0,0,0,0,0
"scaffold_882_partial_0_20112_9",0,5,0,0,0,0
"scaffold_882_partial_0_20112_10",0,0,0,0,0,0
"scaffold_882_partial_0_20112_11",0,0,0,0,0,0
"scaffold_882_partial_0_20112_12",0,0,0,0,0,0
"scaffold_882_partial_0_20112_13",0,0,2,0,0,0
"scaffold_882_partial_0_20112_14",0,0,12,0,0,0
"scaffold_882_partial_0_20112_15",0,0,0,0,0,0
"scaffold_882_partial_0_20112_16",0,0,3,0,0,0
"scaffold_882_partial_0_20112_17",0,0,0,0,1,0
"scaffold_882_partial_0_20112_18",0,0,0,0,0,0
"scaffold_11768_1",0,1,0,0,0,0
"scaffold_11768_2",0,0,2,0,0,0
"scaffold_77260_1",0,0,0,0,0,0
"scaffold_65072_1",0,0,0,0,0,0
"scaffold_65072_2",0,0,0,0,0,0
"scaffold_43537_1",0,0,0,0,0,0
"scaffold_43537_2",0,0,0,0,0,0
"scaffold_43537_3",0,0,0,0,0,0
"scaffold_32671_1",0,0,0,0,0,0
"scaffold_32671_2",0,0,0,0,0,0
"scaffold_32671_3",0,0,0,0,0,0
"scaffold_82861_1",0,0,0,0,0,0
"scaffold_56001_1",0,0,0,0,0,0
"scaffold_56001_2",0,0,0,0,0,0
"scaffold_35368_1",0,0,0,0,0,0
"scaffold_35368_2",0,0,0,0,0,0
"scaffold_35368_3",0,0,0,0,0,0
"scaffold_59339_1",0,0,0,0,0,0
"scaffold_59339_2",0,0,0,0,0,0
"scaffold_52698_1",0,0,0,0,0,0
"scaffold_52698_2",0,0,0,0,0,0
"scaffold_52698_3",0,0,0,0,0,0
"scaffold_16346_1",0,0,0,0,0,0
"scaffold_16346_2",0,0,0,0,0,0
"scaffold_16346_3",0,0,0,0,0,0
"scaffold_16346_4",0,0,0,0,0,0
"scaffold_16346_5",0,0,0,0,0,0
"scaffold_16346_6",0,0,0,0,0,0
"scaffold_16346_7",0,0,0,0,0,0
"scaffold_75888_1",0,0,0,0,0,0
"scaffold_11916_1",0,0,0,0,0,0
"scaffold_11916_2",0,0,0,0,0,0
"scaffold_11916_3",0,0,0,0,0,0
"scaffold_11916_4",0,0,0,0,0,0
"scaffold_11916_5",0,0,0,0,0,0
"scaffold_11916_6",0,0,0,0,0,0
"scaffold_72516_1",0,0,0,0,0,0
"scaffold_72516_2",0,0,0,0,0,0
"scaffold_72516_3",0,0,0,0,0,0
"scaffold_11195_1",0,0,0,0,0,0
"scaffold_11195_2",0,0,0,0,0,0
"scaffold_11195_3",0,0,0,0,0,0
"scaffold_11195_4",0,0,0,0,0,0
"scaffold_11195_5",0,0,0,0,0,0
"scaffold_82649_1",0,1,0,0,0,0
"scaffold_75495_1",0,0,0,0,0,0
"scaffold_75495_2",0,0,0,0,0,0
"scaffold_37359_1",0,0,0,0,0,0
"scaffold_37359_2",0,0,0,0,0,0
"scaffold_37359_3",0,0,0,0,0,0
"scaffold_58914_1",0,0,0,0,0,0
"scaffold_58914_2",0,0,1,0,0,0
"scaffold_13278_1",0,0,0,0,0,0
"scaffold_13278_2",0,0,0,0,0,0
"scaffold_13278_3",0,0,0,0,0,0
"scaffold_13278_4",0,0,0,0,0,0
"scaffold_13278_5",0,0,0,0,0,0
"scaffold_13278_6",0,0,0,0,0,0
"scaffold_33344_1",0,0,3,0,0,0
"scaffold_33344_2",0,0,0,0,0,0
"scaffold_76696_1",0,0,0,0,0,0
"scaffold_76696_2",0,0,0,0,0,0
"scaffold_27178_1",0,0,0,0,0,0
"scaffold_27178_2",0,0,0,0,0,0
"scaffold_79798_1",0,0,0,0,0,0
"scaffold_79798_2",0,0,0,0,0,0
"scaffold_79798_3",0,0,0,0,0,0
"scaffold_79798_4",0,0,0,0,0,0
"scaffold_44807_1",0,0,0,0,0,0
"scaffold_44807_2",0,0,0,0,0,0
"scaffold_42285_1",0,0,0,0,0,0
"scaffold_42285_2",0,0,0,0,0,0
"scaffold_42285_3",0,0,0,0,0,0
"scaffold_57333_1",0,0,0,0,0,0
"scaffold_57333_2",0,0,0,0,0,0
"scaffold_57333_3",0,0,0,0,0,0
"scaffold_50191_1",0,0,0,0,0,0
"scaffold_50191_2",0,0,0,0,0,0
"scaffold_44711_1",0,0,0,0,0,0
"scaffold_44711_2",0,0,0,0,0,0
"scaffold_44711_3",0,0,0,0,0,0
"scaffold_44711_4",0,0,0,0,0,0
"scaffold_11298_1",0,0,0,0,0,0
"scaffold_11298_2",0,0,0,0,0,0
"scaffold_11298_3",0,0,0,0,0,0
"scaffold_11298_4",0,0,0,0,0,0
"scaffold_11298_5",0,0,0,0,0,0
"scaffold_11298_6",0,0,0,0,0,0
"scaffold_11298_7",0,0,0,0,0,0
"scaffold_11298_8",0,0,0,0,0,0
"scaffold_11298_9",0,0,0,0,0,0
"scaffold_11298_10",0,0,0,0,0,0
"scaffold_82573_1",0,0,0,0,0,0
"scaffold_82573_2",0,0,0,0,0,0
"scaffold_86748_1",0,0,0,0,0,0
"scaffold_82801_1",0,0,0,0,0,0
"scaffold_10181_1",0,0,0,0,0,0
"scaffold_10181_2",0,0,0,0,0,0
"scaffold_10181_3",0,1,0,0,0,0
"scaffold_10181_4",0,0,0,0,0,0
"scaffold_30482_1",0,0,0,0,0,0
"scaffold_30482_2",0,0,0,0,0,0
"scaffold_38931_1",0,0,0,0,0,0
"scaffold_38931_2",0,0,0,0,0,0
"scaffold_38931_3",0,0,0,0,0,0
"scaffold_38931_4",0,0,0,0,0,0
"scaffold_38931_5",0,0,0,0,0,0
"scaffold_36562_1",0,0,0,0,0,0
"scaffold_36562_2",0,0,0,0,0,0
"scaffold_36562_3",0,0,0,0,0,0
"scaffold_36562_4",0,0,0,0,0,0
"scaffold_26197_1",0,0,0,0,0,0
"scaffold_26197_2",0,0,0,0,0,0
"scaffold_26197_3",0,0,0,0,0,0
"scaffold_26197_4",0,0,0,0,0,0
"scaffold_34759_1",0,0,0,0,0,0
"scaffold_34759_2",0,0,0,0,0,0
"scaffold_34759_3",0,0,0,0,0,0
"scaffold_34759_4",0,0,0,0,0,0
"scaffold_24578_1",0,0,0,0,0,0
"scaffold_24578_2",0,0,1,0,0,0
"scaffold_24578_3",0,0,0,0,0,0
"scaffold_16709_1",0,0,0,0,0,0
"scaffold_16709_2",0,0,0,0,0,0
"scaffold_16709_3",0,0,0,0,0,0
"scaffold_65676_1",0,0,0,0,0,0
"scaffold_65676_2",0,0,0,0,0,0
"scaffold_65676_3",0,0,0,0,0,0
"scaffold_36372_1",0,0,0,0,0,0
"scaffold_36372_2",0,0,0,0,0,0
"scaffold_36372_3",0,0,0,0,0,0
"scaffold_46951_1",0,0,0,0,0,0
"scaffold_46951_2",0,0,0,0,0,0
"scaffold_80403_1",0,0,0,0,0,0
"scaffold_79896_1",0,0,0,0,0,0
"scaffold_79896_2",0,0,0,0,0,0
"scaffold_17616_1",0,0,0,0,0,0
"scaffold_17616_2",0,0,0,0,0,0
"scaffold_17616_3",0,0,0,0,0,0
"scaffold_17616_4",0,0,0,0,0,0
"scaffold_40125_1",0,0,0,0,0,0
"scaffold_40125_2",0,0,0,0,0,0
"scaffold_40125_3",0,0,0,0,0,0
"scaffold_67553_1",0,0,0,0,0,0
"scaffold_67553_2",0,0,0,0,0,0
"scaffold_65559_1",0,0,0,0,0,0
"scaffold_47307_1",0,0,0,0,0,0
"scaffold_47307_2",0,0,0,0,0,0
"scaffold_47307_3",0,0,0,0,0,0
"scaffold_65523_1",0,0,0,0,0,0
"scaffold_65523_2",0,0,0,0,0,2
"scaffold_41575_1",0,0,0,0,0,0
"scaffold_41575_2",0,0,0,0,0,0
"scaffold_41575_3",0,0,0,0,0,0
"scaffold_58172_1",0,0,0,0,0,0
"scaffold_58172_2",0,0,0,0,0,0
"scaffold_78714_1",0,0,0,0,0,0
"scaffold_78714_2",0,0,0,0,0,0
"scaffold_69539_1",0,0,0,0,0,0
"scaffold_69539_2",0,0,0,0,0,0
"scaffold_60929_1",0,0,0,0,0,0
"scaffold_60929_2",0,0,0,0,0,0
"scaffold_72167_1",0,0,0,0,0,0
"scaffold_72167_2",0,0,0,0,0,0
"scaffold_72167_3",0,0,1,0,3,0
"scaffold_34046_1",0,0,0,0,0,0
"scaffold_34046_2",1,0,0,0,2,0
"scaffold_34046_3",0,0,0,0,0,0
"scaffold_83005_1",0,0,0,0,0,0
"scaffold_21913_1",0,0,0,0,0,0
"scaffold_21913_2",0,0,1,0,0,0
"scaffold_21913_3",0,0,2,0,0,0
"scaffold_87905_1",0,0,0,0,0,0
"scaffold_87905_2",0,0,0,0,0,0
"scaffold_21620_1",0,0,0,0,0,0
"scaffold_21620_2",0,0,0,0,0,0
"scaffold_21620_3",0,0,0,0,0,0
"scaffold_21620_4",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_1",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_2",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_3",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_4",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_5",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_6",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_7",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_8",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_9",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_10",0,0,1,0,0,0
"scaffold_1097_partial_26813_53626_11",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_12",0,0,2,0,0,0
"scaffold_1097_partial_26813_53626_13",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_14",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_15",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_16",0,0,1,0,0,0
"scaffold_1097_partial_26813_53626_17",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_18",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_19",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_20",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_21",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_22",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_23",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_24",0,0,0,0,0,0
"scaffold_1097_partial_26813_53626_25",0,0,0,0,0,0
"scaffold_9879_1",0,0,0,0,0,0
"scaffold_9879_2",0,0,0,0,0,0
"scaffold_9879_3",0,0,0,0,0,0
"scaffold_9879_4",0,0,0,0,3,0
"scaffold_9879_5",0,0,0,0,0,0
"scaffold_9879_6",0,0,0,0,0,0
"scaffold_9879_7",0,0,0,0,0,0
"scaffold_9879_8",0,0,0,0,0,0
"scaffold_9879_9",0,0,0,0,0,0
"scaffold_40427_1",0,0,0,0,0,0
"scaffold_40427_2",0,0,0,0,0,0
"scaffold_40427_3",0,0,0,0,0,0
"scaffold_23977_1",0,0,0,0,0,0
"scaffold_23977_2",0,0,0,0,0,0
"scaffold_23977_3",0,0,0,0,0,0
"scaffold_23977_4",0,0,0,0,0,0
"scaffold_30708_1",0,0,0,0,0,0
"scaffold_30708_2",0,0,0,0,0,0
"scaffold_69315_1",0,0,0,0,0,0
"scaffold_69315_2",0,1,1,0,0,0
"scaffold_1574_partial_19962_41467_1",0,0,1,0,0,0
"scaffold_1574_partial_19962_41467_2",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_3",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_4",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_5",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_6",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_7",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_8",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_9",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_10",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_11",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_12",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_13",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_14",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_15",0,1,10,0,0,0
"scaffold_1574_partial_19962_41467_16",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_17",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_18",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_19",0,0,0,0,0,0
"scaffold_1574_partial_19962_41467_20",0,0,1,0,0,0
"scaffold_84941_1",0,0,0,0,0,0
"scaffold_84941_2",0,0,0,0,0,0
"scaffold_62291_1",0,0,0,0,0,0
"scaffold_62897_1",0,0,0,0,0,0
"scaffold_62897_2",0,0,0,0,0,0
"scaffold_17346_1",0,0,0,0,0,0
"scaffold_17346_2",0,0,0,0,0,0
"scaffold_17346_3",0,0,0,0,0,0
"scaffold_17346_4",0,0,0,0,0,0
"scaffold_17346_5",0,0,0,0,0,0
"scaffold_31447_1",0,0,0,0,0,0
"scaffold_31447_2",0,0,0,0,0,0
"scaffold_31447_3",0,0,0,0,0,0
"scaffold_31447_4",0,0,0,0,0,0
"scaffold_31447_5",0,1,0,0,1,0
"scaffold_31447_6",0,0,0,0,0,0
"scaffold_31447_7",0,0,0,0,0,0
"scaffold_32191_1",0,0,0,0,0,0
"scaffold_32191_2",0,0,0,0,0,0
"scaffold_32191_3",0,0,0,0,0,0
"scaffold_16549_1",0,0,0,0,0,0
"scaffold_16549_2",0,0,0,0,0,0
"scaffold_16549_3",0,0,0,0,0,0
"scaffold_16549_4",0,0,0,0,0,0
"scaffold_86639_1",0,0,0,0,0,0
"scaffold_55353_1",0,0,0,0,0,0
"scaffold_55353_2",0,0,0,0,0,0
"scaffold_40087_1",0,0,1,0,0,0
"scaffold_40087_2",0,0,0,0,0,0
"scaffold_66780_1",0,0,0,0,0,0
"scaffold_66780_2",0,0,0,0,0,0
"scaffold_66780_3",0,0,0,0,0,0
"scaffold_36007_1",0,0,0,0,0,0
"scaffold_36007_2",0,0,0,0,0,0
"scaffold_70593_1",0,0,0,0,0,0
"scaffold_70593_2",0,0,0,0,0,0
"scaffold_90548_1",0,0,0,0,0,0
"scaffold_90548_2",0,0,0,0,0,0
"scaffold_90548_3",0,0,0,0,0,0
"scaffold_14797_1",0,0,0,0,0,0
"scaffold_14797_2",0,0,0,0,0,0
"scaffold_14797_3",0,0,0,0,0,0
"scaffold_14797_4",0,0,0,0,0,0
"scaffold_14797_5",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_1",0,1,0,0,0,0
"scaffold_706_partial_23599_46168_2",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_3",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_4",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_5",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_6",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_7",0,0,1,0,0,0
"scaffold_706_partial_23599_46168_8",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_9",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_10",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_11",0,1,0,0,0,0
"scaffold_706_partial_23599_46168_12",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_13",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_14",0,0,2,0,0,0
"scaffold_706_partial_23599_46168_15",0,1,0,0,0,0
"scaffold_706_partial_23599_46168_16",0,0,0,0,0,0
"scaffold_706_partial_23599_46168_17",0,0,1,0,0,0
"scaffold_706_partial_23599_46168_18",0,1,0,0,0,0
"scaffold_706_partial_23599_46168_19",0,0,0,0,0,0
"scaffold_68411_1",0,0,0,0,0,0
"scaffold_68411_2",0,0,0,0,0,0
"scaffold_68411_3",0,0,0,0,0,0
"scaffold_2544_1",0,0,0,0,0,0
"scaffold_2544_2",0,0,0,0,0,0
"scaffold_2544_3",0,0,0,0,0,0
"scaffold_2544_4",0,0,0,0,0,0
"scaffold_2544_5",0,0,0,0,0,0
"scaffold_2544_6",0,0,0,0,0,0
"scaffold_2544_7",0,0,0,0,0,0
"scaffold_2544_8",0,0,0,0,0,0
"scaffold_2544_9",0,0,0,0,0,0
"scaffold_2544_10",0,0,0,0,0,0
"scaffold_2544_11",0,0,1,0,0,0
"scaffold_2544_12",0,0,0,0,0,0
"scaffold_2544_13",0,0,0,0,0,0
"scaffold_2544_14",0,0,0,0,0,0
"scaffold_2544_15",0,0,0,0,0,0
"scaffold_2544_16",0,0,0,0,0,0
"scaffold_2544_17",0,0,0,0,0,0
"scaffold_2544_18",0,0,0,0,0,0
"scaffold_2544_19",0,0,0,0,0,0
"scaffold_2544_20",0,0,0,0,0,0
"scaffold_2544_21",0,0,0,0,0,0
"scaffold_2544_22",0,0,0,0,0,0
"scaffold_2544_23",0,0,0,0,0,0
"scaffold_2544_24",0,0,0,0,0,0
"scaffold_2544_25",0,0,0,0,0,0
"scaffold_2544_26",0,0,0,0,0,0
"scaffold_2544_27",0,0,0,0,0,0
"scaffold_2544_28",0,0,0,0,0,0
"scaffold_2544_29",0,0,0,0,0,0
"scaffold_2544_30",0,0,0,0,0,0
"scaffold_2544_31",0,0,0,0,0,0
"scaffold_2544_32",0,0,0,0,0,0
"scaffold_80088_1",4,0,0,0,0,0
"scaffold_73437_1",0,0,0,0,0,0
"scaffold_73437_2",0,0,0,0,0,0
"scaffold_50422_1",0,0,0,0,0,0
"scaffold_50422_2",0,0,0,0,0,0
"scaffold_45169_1",0,0,0,0,0,0
"scaffold_45169_2",0,0,0,0,0,0
"scaffold_47438_1",0,0,0,0,0,0
"scaffold_47438_2",0,0,0,0,0,0
"scaffold_72924_1",0,0,0,0,0,0
"scaffold_72924_2",0,0,0,0,0,0
"scaffold_72924_3",0,0,0,0,0,0
"scaffold_81358_1",0,0,0,0,0,0
"scaffold_81358_2",0,0,0,0,0,0
"scaffold_64839_1",0,0,0,0,0,0
"scaffold_64839_2",0,0,0,0,0,0
"scaffold_10371_1",0,0,0,0,0,0
"scaffold_10371_2",0,0,0,0,0,0
"scaffold_10371_3",0,0,0,0,0,0
"scaffold_10371_4",0,0,0,0,0,0
"scaffold_10371_5",0,0,0,0,0,0
"scaffold_35268_1",0,0,0,0,0,0
"scaffold_35268_2",0,0,0,0,0,0
"scaffold_28315_1",0,0,0,0,0,0
"scaffold_28315_2",0,0,0,0,0,0
"scaffold_28315_3",0,0,0,0,0,0
"scaffold_44438_1",0,0,0,0,0,0
"scaffold_44438_2",0,0,0,0,0,0
"scaffold_44438_3",0,0,0,0,0,0
"scaffold_52245_1",0,0,0,0,0,0
"scaffold_52245_2",0,0,0,0,0,0
"scaffold_54043_1",0,0,0,0,0,0
"scaffold_54043_2",0,0,0,0,0,0
"scaffold_25993_1",0,0,0,0,0,0
"scaffold_25993_2",0,0,0,0,0,0
"scaffold_25993_3",0,0,0,0,0,0
"scaffold_87774_1",0,0,0,0,0,0
"scaffold_87774_2",0,0,0,0,0,0
"scaffold_31736_1",0,0,0,0,0,0
"scaffold_85396_1",0,0,0,0,0,0
"scaffold_49778_1",0,0,0,0,0,0
"scaffold_49778_2",0,0,0,0,0,0
"scaffold_45450_1",0,0,0,0,0,0
"scaffold_45450_2",0,0,0,0,0,0
"scaffold_45450_3",0,0,0,0,0,0
"scaffold_89997_1",0,0,0,0,0,0
"scaffold_4616_1",0,0,0,0,0,0
"scaffold_4616_2",0,0,0,0,0,0
"scaffold_4616_3",0,0,0,0,0,0
"scaffold_4616_4",0,0,0,0,0,0
"scaffold_4616_5",0,0,0,0,0,0
"scaffold_4616_6",0,0,1,0,0,0
"scaffold_4616_7",0,0,0,0,0,0
"scaffold_4616_8",0,0,3,0,0,0
"scaffold_4616_9",0,0,0,0,0,0
"scaffold_4616_10",0,0,0,0,0,0
"scaffold_4616_11",0,0,0,0,0,0
"scaffold_4616_12",0,0,0,0,0,0
"scaffold_4616_13",0,0,1,0,0,0
"scaffold_4616_14",0,0,0,0,0,0
"scaffold_4616_15",0,0,0,0,0,0
"scaffold_4616_16",0,0,0,0,0,0
"scaffold_4616_17",0,0,0,0,0,0
"scaffold_4616_18",0,0,0,0,0,0
"scaffold_47859_1",0,0,0,0,0,0
"scaffold_47859_2",0,0,0,0,0,0
"scaffold_47859_3",0,0,0,0,0,0
"scaffold_32035_1",0,0,0,0,0,0
"scaffold_32035_2",0,0,0,0,0,0
"scaffold_70507_1",0,0,1,0,0,0
"scaffold_50505_1",0,0,0,0,0,0
"scaffold_50505_2",0,0,0,0,0,0
"scaffold_50505_3",0,0,0,0,0,0
"scaffold_50562_1",0,0,0,0,0,0
"scaffold_50562_2",0,0,0,0,0,0
"scaffold_9738_1",0,0,0,0,0,0
"scaffold_9738_2",0,0,0,0,0,0
"scaffold_9738_3",0,0,0,0,0,0
"scaffold_9738_4",0,0,0,0,0,0
"scaffold_9738_5",0,0,0,0,0,0
"scaffold_9738_6",0,0,0,0,0,0
"scaffold_9738_7",0,0,0,0,0,0
"scaffold_9738_8",0,0,0,0,0,0
"scaffold_9738_9",0,0,0,0,0,0
"scaffold_41562_1",0,0,0,0,0,0
"scaffold_41562_2",0,0,0,0,0,0
"scaffold_30579_1",0,0,1,0,0,0
"scaffold_30579_2",0,0,0,0,0,0
"scaffold_30579_3",0,0,3,0,0,0
"scaffold_69243_1",0,0,0,0,0,0
"scaffold_62173_1",0,0,0,0,0,0
"scaffold_8580_1",0,0,0,0,0,0
"scaffold_8580_2",0,0,0,0,0,0
"scaffold_8580_3",0,0,0,0,0,0
"scaffold_8580_4",0,0,0,0,0,0
"scaffold_8580_5",0,0,0,0,1,0
"scaffold_8580_6",0,0,0,0,0,0
"scaffold_8580_7",0,0,0,0,0,0
"scaffold_8580_8",0,0,0,0,0,0
"scaffold_8580_9",0,0,0,0,0,0
"scaffold_15306_1",0,0,0,0,0,0
"scaffold_15306_2",0,0,0,0,0,0
"scaffold_15306_3",0,0,0,0,0,0
"scaffold_15306_4",0,0,0,0,0,0
"scaffold_15306_5",0,0,0,0,0,0
"scaffold_15370_1",0,0,0,0,0,0
"scaffold_15370_2",0,0,0,0,0,0
"scaffold_15370_3",0,0,0,0,0,0
"scaffold_15370_4",0,0,0,0,0,0
"scaffold_15370_5",0,0,0,0,0,0
"scaffold_15370_6",0,0,0,0,0,0
"scaffold_34339_1",0,0,0,0,0,0
"scaffold_34339_2",0,0,0,0,0,0
"scaffold_34339_3",0,0,0,0,0,0
"scaffold_83184_1",0,0,0,0,0,0
"scaffold_64301_1",0,0,0,0,0,0
"scaffold_69709_1",0,0,0,0,0,0
"scaffold_69709_2",0,0,0,0,0,0
"scaffold_69709_3",0,0,0,0,0,0
"scaffold_67287_1",0,0,0,0,0,0
"scaffold_67287_2",0,0,0,0,0,0
"scaffold_1473_1",0,0,0,0,0,0
"scaffold_1473_2",0,0,0,0,0,0
"scaffold_1473_3",0,0,0,0,0,0
"scaffold_1473_4",0,0,0,0,0,0
"scaffold_1473_5",0,0,2,0,0,0
"scaffold_1473_6",0,0,0,0,0,0
"scaffold_1473_7",0,0,0,0,0,0
"scaffold_1473_8",0,0,0,0,0,0
"scaffold_1473_9",0,0,0,0,0,0
"scaffold_1473_10",0,0,0,0,0,0
"scaffold_1473_11",0,1,0,0,0,0
"scaffold_1473_12",0,0,0,0,0,0
"scaffold_1473_13",0,0,0,0,0,0
"scaffold_1473_14",0,0,0,0,0,0
"scaffold_1473_15",0,0,0,0,0,0
"scaffold_1473_16",0,0,0,0,0,0
"scaffold_1473_17",0,0,0,0,0,0
"scaffold_1473_18",0,0,0,0,0,0
"scaffold_1473_19",0,0,0,0,0,0
"scaffold_1473_20",0,0,0,0,0,0
"scaffold_1473_21",0,0,0,0,0,0
"scaffold_1473_22",0,0,0,0,0,0
"scaffold_1473_23",0,0,0,0,0,0
"scaffold_1473_24",0,0,0,0,0,0
"scaffold_1473_25",0,0,0,0,0,0
"scaffold_1473_26",0,0,0,0,0,0
"scaffold_1473_27",0,0,0,0,0,0
"scaffold_1473_28",0,0,0,0,0,0
"scaffold_1473_29",0,0,0,0,0,0
"scaffold_1473_30",0,0,0,0,0,0
